STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE N+ NITRITEN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,Potability,WQI
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,21,5,7.2,983,26.1,3.05,32250,135000,2008,0,1023.935048
1698,"D/S CHHATBIR, PUNJAB",NAN,20,5,7.3,748,7.4,2.65,12500,90000,2008,0,413.6332278
1699,"U/S DHAKANSU NALLAH, PUNJAB",NAN,20,5.1,7.2,760,13.5,2.55,22000,122500,2008,0,682.4963009
1700,"D/S DHAKANSU NALLAH, PUNJAB",NAN,21,4.5,7.2,856,23.8,3.45,34000,232500,2008,0,1066.156663
1701,"D/S JHARMAL NADI, PUNJAB",NAN,21,4.4,7.2,1184,18.1,3.75,17250,70000,2008,0,610.3875496
1702,"U/S JHARMAL NADI, PUNJAB",NAN,20,4.5,7.4,1186,22.7,3.07,13000,78333,2008,0,561.8725386
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,5.2,7.5,1036,28.5,3.55,28750,155000,2008,0,976.5857339
1704,"D/S SARDULGARH, PUNJAB",NAN,21,5.5,7.6,973,27.8,3.33,130500,392500,2008,0,3271.549917
1705,"U/S SARDULGARH, PUNJAB",NAN,21,5.6,7.6,951,25.8,3.23,22500,712500,2008,0,936.9403101
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,21,5.4,7.8,438,1.7,0.41,3,6,2008,1,73.441068
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,19,5,3.2,630,7,2.5,27,33,2008,1,43.41490783
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,29,5.4,7.3,141,2.67,0.08,285,510,2008,1,79.560304
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,28,5.8,7.8,161,2.93,0.1,518,588,2008,1,93.79227217
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7,7.7,448,0.4,0.2,17,42,2007,1,52.7782687
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.8,7.5,20360,8.8,0.2,23,65,2007,0,138.7652817
1865,RIVER DHADHAR AT KOTHWADA,NAN,28,5.7,7.6,868,4.2,0.4,5,57,2007,1,90.80385913
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26,4.8,7.6,14426,10.4,0.1,32,148,2007,0,153.5564817
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,27,6.2,7.4,29920,3.6,0.2,14,41,2007,1,86.16268435
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.8,7.5,2870,2.5,0.1,582,1114,2007,1,82.09314261
1475,ZUARI AT PANCHAWADI,NAN,29,6.5,6.9,1690,1.5,0.1,555,1331,2007,1,63.45984348
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,6.5,7.1,3110,1.6,0.1,1243,2056,2007,1,83.49374348
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,6.4,7.7,44000,2.3,0.1,814,1287,2007,1,99.93295043
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,27,7.2,7.2,70,1.6,0.1,1554,2887,2007,1,88.24925478
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28,7.2,6.8,60,2.1,0.1,5778,10403,2007,0,180.7329748
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.4,7.1,80,1.4,0.1,475,1010,2007,1,59.52404087
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,7.2,6.9,80,1.3,0.1,1009,1938,2007,1,68.13457478
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,29,7.4,7,66,2,0.1,700,1451,2007,1,68.16568087
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,6.3,6.6,66,1.6,0.1,1427,3293,2007,1,79.44477739
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.4,7.3,103,4,0.24,126,753,2007,1,83.08528243
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.7,7.4,103,3.9,0.22,64,644,2007,1,81.09470557
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28,6.6,7.5,97,3.7,0.25,16,169,2007,1,80.38067652
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,28,5.7,7.2,531,5.3,0.75,116,456,2007,1,96.13267913
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,25,6.4,7.1,113,3.9,0.47,60,400,2007,1,77.23928643
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,25,6.6,7.2,88,3.9,0.45,228,1146,2007,1,81.88059652
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,22,6.2,7.3,117,4,0.5,169,638,2007,1,85.02670435
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,28,5.5,6.6,1314,1.7,0.4,290,668,2007,1,58.80707304
18,"PERIYAR AT KALADY, KERALA",NAN,27,7.5,6.8,32,0.8,0.3,200,738,2007,1,42.41521391
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.7,6.8,42,1,0.4,230,804,2007,1,48.73370957
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28,6.9,6.7,73,0.5,0.2,688,1242,2007,1,51.79515565
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28,6.8,6.9,7920,0.5,0.2,391,813,2007,1,50.81650261
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.4,7.2,49,1.1,0.3,327,641,2007,1,55.28500087
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28,7.2,6.8,58,1.5,0.3,173,556,2007,1,49.42385478
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,29,6.8,6.6,115,2,0.5,148,635,2007,1,51.81898261
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28,0.8,6.8,2156,7.4,1,14825,20733,2007,0,461.28768
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,26,7.1,6.1,34,0.6,0.5,1300,1975,2007,1,55.03910174
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.9,6.2,52,0.5,0.6,1100,1775,2007,1,57.22258522
1565,"PAMBA DOWN, KERALA",NAN,26,5.1,6.2,55,1.1,0.4,1275,2000,2007,1,70.26078087
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.7,6.2,43,0.7,0.4,1325,2100,2007,1,60.14694957
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26,5.8,6.2,34,0.6,0.3,975,1625,2007,1,55.73037217
1384,"MANIMALA AT THONDRA, KERALA",NAN,26,6.4,6.2,39,0.7,0.4,1375,1900,2007,1,62.65033043
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,41,0.6,0.3,1033,1442,2007,1,54.86075652
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26,5.4,6.2,47,0.7,0.5,1250,1825,2007,1,64.70364
1442,"VAMANAPURAM, KERALA",NAN,28,6.7,6.7,80,1.3,0.5,1655,3050,2007,1,81.66796957
1563,"AMARAVILA, KERALA",NAN,27,6.4,7,112,1.4,0.7,3850,5725,2007,0,138.3488304
1564,"AYUR, KERALA",NAN,29,6.3,7.1,83,1,0.4,643,1080,2007,1,65.06309739
1566,"THIRURANGADY, KERALA",NAN,28,6.2,6.5,95,0.8,1.2,1075,2550,2007,1,63.38846435
1567,"KUTTIYADY ESTATE, KERALA",NAN,28,6.9,6.4,41,0.5,0.2,83,285,2007,1,32.99907565
1568,"VALAYAM, KERALA",NAN,27,6.8,6.5,51,0.5,0.2,98,435,2007,1,35.58286261
1569,"THALIPARAMBA, KERALA",NAN,28,6.6,6.9,11654,0.7,0.3,338,963,2007,1,53.25193652
1570,"HOSDURG, KERALA",NAN,28,7,7.2,11962,0.3,0.3,68,550,2007,1,47.0046887
1571,"KAKKADAVU,  KERALA",NAN,28,7.5,6.9,52,0.5,0.2,138,685,2007,1,40.09847391
1572,"PADIYATHADKA, KERALA",NAN,28,7.4,6.8,68,0.3,0.2,160,725,2007,1,37.57168087
1573,"IRUMPANAM, KERALA",NAN,29,2.8,6.6,1239,2.3,0.6,263,645,2007,1,76.52872087
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.2,7.6,380,0.5,0.5,1318,24583,2007,1,89.97136435
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,30,7.9,7.9,382,2.1,0.21,993,2700,2007,1,89.11069409
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,28,8.1,8,21030,1.7,0.51,146,463,2007,1,71.73448017
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,30,7.2,7.7,244,1.2,0.51,980,1793,2007,1,80.58134278
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,32,6.7,7.6,231,1.5,0.56,1460,3133,2007,1,94.81615757
1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",NAN,26,7.5,6.5,65,1,0.15,108,319,2007,1,36.82997391
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,28,6.8,6.5,88,0.9,0.11,111,233,2007,1,39.35695061
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,29,6.8,6.5,128,1.8,0.15,295,507,2007,1,51.46710261
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,32,7.8,7.2,250,1.9,0.15,128,249,2007,1,55.97281304
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,7.2,6.4,71,1.2,0.12,67,165,2007,1,37.36307078
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,27,7.4,6.5,71,1.5,0.12,98,189,2007,1,41.48287687
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,31,7.6,7.1,428,2.5,0.15,226,443,2007,1,62.75782696
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,28,6.8,7.2,856,2.1,0.32,213,348,2007,1,64.62113861
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.3,7.3,152,2,1.28,333,998,2007,1,65.89555183
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,22,7.9,7.9,385,2.5,0.25,11,24,2007,1,70.36910609
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,24,4.9,7.6,972,19.6,1.8,328,718,2007,0,238.5554748
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,7.4,7.5,413,2.1,1.23,1663,10775,2007,0,101.3631849
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",NAN,21,6.1,7.8,632,8.1,2.9,37250,162500,2007,0,986.1663513
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,6.7,7.6,425,7.4,2.88,22250,78750,2007,0,623.6369536
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",NAN,21,6.3,7.7,619,7.3,3.28,28250,125000,2007,0,769.3085014
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",NAN,22,6.4,7.7,439,4.2,2.2,60275,440750,2007,0,1518.35157
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,22,6.5,7.7,686,9.8,2.6,19750,105000,2007,0,598.1072435
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",NAN,21,6.4,7.8,754,13.8,2.53,56500,227500,2007,0,1474.858514
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",NAN,22,6.3,7.7,615,8.2,3.7,34500,622500,2007,0,1024.932077
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",NAN,21,6.2,7.6,457,3.7,2.23,8633,49000,2007,0,285.6884083
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,6,7.8,690,9.6,3,16250,117500,2007,0,525.9578783
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",NAN,21,5.9,7.8,692,11.1,3.5,94000,222500,2007,0,2281.190805
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",NAN,21,5.9,7.7,699,10.4,3.33,60500,967500,2007,0,1696.776489
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,19,5.6,7.4,168,2.2,0.38,5,16,2007,1,69.94199009
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,20,8.1,7.2,221,5.4,1.95,213,373,2007,1,87.76519217
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",NAN,18,6.1,3.1,738,5.5,2.73,32,45,2007,1,23.2911153
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,16,8,7,164,1.7,1.6,1600,2067,2007,1,82.96583913
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,19,5.4,7.2,153,1.7,1.78,213,278,2007,1,67.932824
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,18,7,7,161,1.7,2.43,250,375,2007,1,57.7321527
1403,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",NAN,27,5.2,7.4,120,1.4,0.05,203,280,2007,1,69.14311391
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,27,5.4,7.4,128,3,0.06,353,565,2007,1,85.725568
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.102,7.945,307.5,1.525,0.11,26,50,2006,1,66.651298
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25.5,3.487,7.015,25950,9.2,0.228,378,1400,2006,0,149.5776639
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,22,5.35,7.935,735,4.7,0.835,27650,15000,2006,0,717.0275715
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,25.5,7.05,7.995,535,4.7,1.195,13400,33500,2006,0,399.0625412
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,29.667,6.5,8.14,16410,5.3,1.397,9200,2400,2006,0,313.4071731
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,29,5.6,8.173,3660,4.6,0.46,4500,6867,2006,0,206.2367741
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26.5,6.085,7.695,933,3.2,0.153,450,1550,2006,1,91.87752475
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,26.5,6.055,7.605,6715,4.3,0.222,45,140,2006,1,92.22157003
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,27,7.93,8.32,2160,1.46,0.277,4,5,2006,1,68.5468336
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,25.667,4.9,7.943,504.7,3.1,0.603,1810,2367,2006,0,131.2285592
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,27.75,6.625,7.725,149.3,2.175,0.123,2,60,2006,1,70.32023718
1475,ZUARI AT PANCHAWADI,NAN,27.75,5.175,6.95,464,1.5,0.7,75,255,2006,1,59.70588565
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,30,6.4,7.45,142.8,2.025,0.155,1787,4073,2006,0,105.6371104
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,26.667,7.4,6.733,344.3,1.7,0.9,33,160,2006,1,46.06890687
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28.75,7.6,6.775,213.3,1.3,0.173,133,3275,2006,1,45.01845936
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.35,7.1,214.8,1.425,0.15,41,285,2006,1,50.27448035
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28.25,7.675,6.875,103.3,1.025,3.367,18,96,2006,1,41.32284334
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,27.25,7.125,7.55,418.3,1.725,0.45,18,106,2006,1,61.380656
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28.5,7,6.725,497.3,1.575,0.135,1956,5425,2006,1,90.2875827
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,27.714,6.543,7.229,130.4,4.014,0.307,8,187,2006,1,78.57558969
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,28.714,6.7,7.307,121.5,3.857,0.264,9,162,2006,1,77.79077877
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28.667,7.1,7.507,102.5,4.633,0.21,10,152,2006,1,86.21267574
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,26.667,6.333,7.277,542,5.4,7.187,15,207,2006,1,94.2916603
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,26.714,6.471,7.379,204.3,3.729,0.309,10,174,2006,1,79.0611439
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,28.286,6.371,7.061,214,4.5,0.346,18,292,2006,1,81.05881845
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,19.333,6.7,7.44,153.3,4.4,0.65,23,305,2006,1,85.33011557
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,29.083,6.2,6.457,881.1,1.757,0.326,253,541,2006,1,52.50610715
18,"PERIYAR AT KALADY, KERALA",NAN,27.417,7.286,6.586,82.9,1.071,0.233,222,470,2006,1,42.5538444
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,27.286,6.525,6.5,124.1,1.313,0.227,334,844,2006,1,49.42950334
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28.6,6.917,6.95,185.4,0.467,0.112,165,433,2006,1,44.03238447
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28.667,6.8,7.043,8489.9,0.414,0.153,238,473,2006,1,49.19773901
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,27.786,7.075,7.25,107.3,0.988,0.369,238,384,2006,1,54.72807468
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28.143,7.013,6.712,151.4,1.4,0.397,262,485,2006,1,49.90152499
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,27.5,6.787,6.65,119.3,1.637,0.4,294,574,2006,1,52.73069391
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28.571,4.1,6.775,511.4,6.788,1.373,2150,3100,2006,0,155.2752208
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,27,6.9,6.8,224,0.733,0.438,2000,2500,2006,1,84.94569005
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26.5,6.867,6.833,292.7,0.633,0.575,1900,2400,2006,1,82.60220435
1565,"PAMBA DOWN, KERALA",NAN,26.25,6.467,6.6,240,1.033,0.66,2100,2733,2006,1,88.52086617
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26.75,6.667,6.933,268,0.933,0.893,2333,3300,2006,1,97.78042666
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26.75,6.967,6.933,268,0.833,0.4,1600,2233,2006,1,78.92090339
1384,"MANIMALA AT THONDRA, KERALA",NAN,26.5,6.733,6.867,324,0.933,0.455,1973,2233,2006,1,88.05253087
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,27,6.714,6.957,143.4,0.671,0.449,1457,2171,2006,1,75.92896059
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26.75,6.733,6.733,242.7,0.9,0.743,1867,2833,2006,1,83.26236727
1442,"VAMANAPURAM, KERALA",NAN,28,7.233,6.867,75.7,1.1,0.853,1600,2300,2006,1,78.92052049
1563,"AMARAVILA, KERALA",NAN,27,6.233,6.9,104.7,0.867,1.267,1300,2233,2006,1,75.68486925
1564,"AYUR, KERALA",NAN,28.5,6.867,7.067,336.7,0.533,0.285,60,455,2006,1,44.63995235
1566,"THIRURANGADY, KERALA",NAN,28.5,6.433,6.667,339.3,0.6,0.292,440,967,2006,1,48.88954334
1567,"KUTTIYADY ESTATE, KERALA",NAN,29,7.033,6.533,141.3,0.533,0.135,193,740,2006,1,37.5006
1568,"VALAYAM, KERALA",NAN,28.75,6.633,7.067,237,0.633,0.45,337,800,2006,1,52.85903383
1569,"THALIPARAMBA, KERALA",NAN,28,6.833,7,18389,0.7,0.345,173,583,2006,1,51.62745991
1570,"HOSDURG, KERALA",NAN,29.5,6.333,7.167,24535.7,0.7,0.332,140,447,2006,1,57.5225103
1571,"KAKKADAVU,  KERALA",NAN,28,7.033,7.033,241,0.267,0.232,345,1260,2006,1,47.3405916
1572,"PADIYATHADKA, KERALA",NAN,28.5,7,7.133,302,0.7,0.168,323,933,2006,1,52.5109511
1573,"IRUMPANAM, KERALA",NAN,29,3.5,6.567,1285.3,2.133,0.347,220,443,2006,1,70.07560377
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28.857,6.243,7.253,405.6,0.857,1.269,3333,21469,2006,0,130.9041322
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,21,6.9,8.2,211,2.8,2.12,1400,2200,2006,0,114.5489317
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,24,7.8,8.5,197,0.6,3.01,1700,3500,2006,0,103.040821
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,27.5,7.95,6.565,188.5,1.5,0.08,24,66,2006,1,38.32081661
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,29,5.8,6.6,107,1,0.265,25,58,2006,1,44.88460417
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,31.25,6.975,6.725,144.3,1.5,0.22,34,98,2006,1,46.03488243
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,30,7.525,6.61,93.3,1.5,0.283,10,26,2006,1,40.84744257
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,29,7.15,6.56,141,1.1,0.25,22,73,2006,1,38.52225826
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27.5,6.925,7.633,552,2,0.217,325,570,2006,1,73.08834951
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27.25,6.825,7.125,299.3,3.667,1.525,316,771,2006,1,79.55398087
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,17.667,6.033,7.367,323.3,3.267,0.667,2390,6867,2006,0,131.0374552
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,16.5,5.1,7.85,785,12,1.65,3050,36500,2006,0,242.6156809
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,18,4.867,7.367,568,12,1.367,3500,27667,2006,0,243.2500391
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,17.333,4.833,7.533,760,13.333,1.933,2300,30000,2006,0,232.2419734
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",NAN,17.5,5.1,7.367,388,6.933,1.4,2723,43067,2006,0,183.4592169
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,15,6.8,7.3,433.5,5.4,1.35,635,9250,2006,0,106.9631326
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",NAN,17.5,4.2,7.367,758,14.667,1.7,34033,83667,2006,0,957.2738075
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",NAN,18,5.533,7.3,453.3,9.333,1.567,35760,88333,2006,0,941.5812419
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",NAN,17.5,5.2,7.3,391.3,6.267,1.4,23723,54067,2006,0,642.4403039
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,18,4.2,7.733,825.3,21,1.4,10500,76667,2006,0,498.0237495
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",NAN,18.333,4.033,7.667,855,21.333,1.767,17433,148667,2006,0,669.7671803
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",NAN,18.667,4.133,7.633,811.3,20.333,1.667,38700,110333,2006,0,1121.381779
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,18.5,6.65,7.875,914.5,43,0.824,9650,16900,2006,0,651.4187662
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,19.5,7.2,9.01,340.5,4.6,2.955,12,23,2006,0,112.1399488
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,16,7.2,7,183,5.2,2.6,140,180,2006,1,85.31637478
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,15,4.6,3,350,6.2,2.2,33,49,2006,1,34.80113565
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,10,8.8,7,172,1.6,5,1800,2800,2006,1,83.48408348
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,11,10,7.1,150,1,4,240,350,2006,1,38.9192
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,12,9,7.3,158,1.8,7.2,220,280,2006,1,54.45778957
NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,5.6,7.65,375.2,1.758,1.995,2636,18417,2005,0,132.9261421
NAN,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,26,7.2,7.84,342.8,1.764,0.528,78,230,2005,1,67.75148918
NAN,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,27,5,7.22,18370.3,19.663,0.452,9625,13525,2005,0,443.8788434
NAN,BALEHWAR KHADI AT N.H. NO. 8,NAN,29,6.2,8.11,480,11.333,0.39,14050,18810,2005,0,474.8261723
NAN,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,27,7.2,8.07,580,4,0.37,150,280,2005,1,93.16065078
NAN,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,28,6.2,7.98,11125,5,0.39,7147,50350,2005,0,273.2340563
NAN,RIVER DHADAR AT KOTHADA,NAN,28,3.9,7.92,1039,14.847,1.412,6,36,2005,0,199.5201299
NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,29,7.2,7.42,246.9,4.632,0.791,10011,118311,2005,0,331.3756056
